X,Y,OBJECTID,UNITID,SIGID,MAINSTREET,CROSSSTREET,OWNER2,ROUTE,MILEPOINT,DESCRIPTION,TIMES,OWNER,TYPE,INTID,ATMSID
-85.7619919881367,38.2351731581828,449,MPW005537,SIG005537,GARVIN,OAK,M,,,GARVIN @ OAK,24 HOURS,METRO,1, 1342824914719,
-85.7412402641562,38.2347024569607,450,MPW006433,SIG006433,MARY,ST CATHERINE,S,KY-864,14.794,MARY @ ST CATHERINE,24 HOURS,KYTC,1, 1346242345785,
-85.7414711000562,38.2333958406402,451,MPW006422,SIG006422,OAK,SHELBY,S,KY-864,14.7,OAK @ SHELBY,24 HOURS,KYTC,1, 1351347185937,
-85.7580554982957,38.2287728199784,452,MPW005709,SIG005709,MAGNOLIA,2ND,S,KY-1020,10.913,MAGNOLIA @ 2ND,24 HOURS,KYTC,1, 1367141305872,
-85.7547321628998,38.2284742893224,453,MPW005835,SIG005835,BROOK,MAGNOLIA,M,,,BROOK @ MAGNOLIA,24 HOURS,METRO,1, 1368107074129,
-85.7586008323775,38.2256510353154,454,MPW005688,SIG005688,HILL,2ND,S,KY-1020,10.694,HILL @ 2ND,24 HOURS,KYTC,1, 1376529345872,
-85.733329458601,38.2259492735671,455,MPW006745,SIG006745,GOSS,TEXAS,S,KY-864,13.933,GOSS @ TEXAS,24 HOURS,KYTC,1, 1377025926424,
-85.8001781350857,38.2237161827927,456,MPW003126,SIG003126,ALGONQUIN,CYPRESS,S,KY-2054,1.22,ALGONQUIN @ CYPRESS,24 HOURS,KYTC,1, 1383300611374,
-85.7266912200724,38.217605510463,457,MPW006977,SIG006977,POPLAR LEVEL,THRUSTON,S,KY-864,13.2,POPLAR LEVEL @ THRUSTON,24 HOURS,KYTC,1, 1411651236480,
-85.7521082305869,38.214308828017,458,MPW005937,SIG005937,UNIVERSITY,I 65 RAMP,S,I-65,0.185,UNIVERSITY @ I 65 RAMP,24 HOURS,KYTC,1,14222F2719998,
-85.762298597589,38.2137534879316,459,MPW005500,SIG005500,EASTERN,3RD,S,US-60,3.479,EASTERN @ 3RD,24 HOURS,KYTC,1, 1427818356438,
-85.7010023961369,38.21357191924,460,MPW007851,SIG007851,NEWBURG,TREVILIAN,S,KY-1703,3.399,NEWBURG @ TREVILIAN,24 HOURS,KYTC,1, 1428245526530,
-85.7690909555766,38.2108265538064,461,MPW005049,SIG005049,ALGONQUIN,WINKLER,S,US-60,2.78,ALGONQUIN @ WINKLER,24 HOURS,KYTC,1, 1437400617237,
-85.7375589795418,38.2069016243661,462,MPW006572,SIG006572,LOCUST,PRESTON,S,KY-61,9.476,LOCUST @ PRESTON,24 HOURS,KYTC,1, 1459239135144,
-85.7349473788877,38.2028425224018,463,MPW006670,SIG006670,AUDUBON,PRESTON,S,KY-61,9.177,AUDUBON @ PRESTON,24 HOURS,KYTC,1, 1474602195144,
-85.8102712331026,38.2389923248619,464,MPW002732,SIG002732,LOUIS COLEMAN JR,VIRGINIA,M,,,LOUIS COLEMAN JR @ VIRGINIA,24 HOURS,METRO,1,28201E9856877,
-85.6159180661516,38.345459495988,465,MPW012554,SIG012554,U S HIGHWAY 42,RIVER,S,US-42,10.55,U S HIGHWAY 42 @ RIVER,24 HOURS,KYTC,1,  135767128199,
-85.6571171892462,38.2530305300675,466,MPW010103,SIG010103,FRANKFORT,LEXINGTON,S,US-60,3.46,FRANKFORT @ LEXINGTON,24 HOURS,KYTC,1,  252723233838,
-85.6528274319053,38.2705267675682,467,MPW010365,SIG010365,BROWNSBORO,HUBBARDS,S,US-42,4.671,BROWNSBORO @ HUBBARDS,24 HOURS,KYTC,1,  214107243007,
-85.6151532558506,38.2495661536558,468,MPW012477,SIG012477,NEW LA GRANGE,SHELBYVILLE,S,US-60,5.77,NEW LA GRANGE @ SHELBYVILLE,24 HOURS,KYTC,1,  266446255940,
-85.6500690432442,38.2052741722934,469,MPW010446,SIG010446,GOLDSMITH,HIKES,M,,,GOLDSMITH @ HIKES,24 HOURS,METRO,1,  365725852930,
-85.6370061928152,38.2301089695574,470,MPW011236,SIG011236,BRECKENRIDGE,I 264 RAMP,S,KY-1932,3.73,BRECKENRIDGE @ I 264 RAMP,24 HOURS,KYTC,1,  518506569995,
-85.5595510159545,38.199316650443,471,MPW015634,SIG015634,WATTERSON,RUCKRIEGEL,S,KY-1819,10.16,WATTERSON @ RUCKRIEGEL,24 HOURS,KYTC,1,  543173558881,
-85.5105451886231,38.1885039787132,472,MPW017034,SIG017034,TAYLORSVILLE,I 265 RAMP,S,KY-155,6.21,TAYLORSVILLE @ I 265 RAMP,24 HOURS,KYTC,1,  815663949996,
-85.5519507889038,38.1882887109935,473,MPW015919,SIG015919,CHENOWETH RUN,TAYLORSVILLE,S,KY-155,8.46,CHENOWETH RUN @ TAYLORSVILLE,24 HOURS,KYTC,1,  852410956394,
-85.6310074790383,38.143396001879,474,MPW011449,SIG011449,BLAZIER,PEPPERMILL,S,KY-22 ,0,BLAZIER @ PEPPERMILL,24 HOURS,KYTC,1,  943205535032,
-85.6134405582193,38.1376493431822,475,MPW012443,SIG012443,BEULAH CHURCH,FEGENBUSH,S,KY-1065,4.25,BEULAH CHURCH @ FEGENBUSH,24 HOURS,KYTC,1,  952105182163,
-85.6212889048964,38.1374329551251,476,MPW011958,SIG011958,APPLE VALLEY,OUTER,S,KY-1065,9.66,APPLE VALLEY @ OUTER,24 HOURS,KYTC,1,  952908904815,
-85.5482005911885,38.1874258833458,477,MPW016039,SIG016039,TAYLORSVILLE,BLANKENBAKER,S,KY-155,8.244,TAYLORSVILLE @ BLANKENBAKER,24 HOURS,KYTC,1, 1055963947624,
-85.57890941815,38.1447932800055,478,MPW014474,SIG014474,RIDGESIDE,BLACK WILLOW,S,KY-1447,3.04,RIDGESIDE @ BLACK WILLOW,24 HOURS,KYTC,1, 11343D281D284,
-85.6576383358741,38.1389766864104,479,MPW009967,SIG009967,OUTER,SHEPHERDSVILLE,S,KY-1065,7.66,OUTER @ SHEPHERDSVILLE,24 HOURS,KYTC,1, 1159448155945,
-85.5689743658221,38.1902019193585,480,MPW015101,SIG015101,BILLTOWN,RUCKRIEGEL,S,KY-1819,8.89,BILLTOWN @ RUCKRIEGEL,24 HOURS,KYTC,1, 1169401888881,
-85.5654614034723,38.1942828967409,481,MPW015307,SIG015307,TAYLORSVILLE,WATTERSON,S,KY-155,9.35,TAYLORSVILLE @ WATTERSON,24 HOURS,KYTC,1, 1169863947355,
-85.7007934668059,38.2467147538147,482,MPW007891,SIG007891,GRINSTEAD,I 64 RAMP,S,I-64,8.071,GRINSTEAD @ I 64 RAMP,24 HOURS,KYTC,1, 1213026639997,
-85.8117887404718,38.2614698701574,483,MPW002686,SIG002686,MARKET,38TH,M,,,MARKET @ 38TH,24 HOURS,METRO,1, 1249642146446,
-85.785156311483,38.256964229604,484,MPW004089,SIG004089,JEFFERSON,DR W J HODGE,S,US-31W,20.14,JEFFERSON @ DR W J HODGE,24 HOURS,KYTC,1, 1271433276574,
-85.7777446626124,38.2511393494545,485,MPW004583,SIG004583,CHESTNUT,16TH,M,,,CHESTNUT @ 16TH,24 HOURS,METRO,1, 1290711146007,
-85.7882072121325,38.2492247614855,486,MPW003897,SIG003897,BROADWAY,22ND,S,US 150,0,BROADWAY @ 22ND,24 HOURS,KYTC,1, 1299107026580,
-85.7574658571392,38.241716563663,487,MPW005753,SIG005753,BRECKINRIDGE,3RD,S,KY-1020,11.978,BRECKINRIDGE @ 3RD,24 HOURS,KYTC,1, 1322706586438,
-85.7606545547697,38.2391746074252,488,MPW005605,SIG005605,5TH,KENTUCKY,M,,,5TH @ KENTUCKY,24 HOURS,METRO,1, 1329222073532,
-85.8002990995548,38.2381136128055,489,MPW003141,SIG003141,28TH,VIRGINIA,M,,,28TH @ VIRGINIA,24 HOURS,METRO,1, 1330565706877,
-85.8016145885347,38.2368758803599,490,MPW003082,SIG003082,CATALPA,DUMESNIL,M,,,CATALPA @ DUMESNIL,24 HOURS,METRO,1, 1334510111698,
-85.7432602719618,38.2349166053538,491,MPW006335,SIG006335,CLAY,ST CATHERINE,M,,,CLAY @ ST CATHERINE,24 HOURS,METRO,1, 1344911675785,
-85.7434555839323,38.2337891248226,492,MPW006324,SIG006324,CLAY,OAK,M,,,CLAY @ OAK,24 HOURS,METRO,1, 1349311674718,
-85.7917687664521,38.23155247121,493,MPW003658,SIG003658,STANDARD,22ND,M,,,STANDARD @ 22ND,24 HOURS,METRO,1, 1355861246580,
-85.7646824176294,38.2294620302981,494,MPW005368,SIG005368,MAGNOLIA,6TH,M,,,MAGNOLIA @ 6TH,24 HOURS,METRO,1, 1363941306009,
-85.7652277441551,38.2263532567013,495,MPW005339,SIG005339,HILL,6TH,M,,,HILL @ 6TH,24 HOURS,METRO,1, 1373929346009,
-85.735289760298,38.2188924393296,496,MPW006669,SIG006669,BURNETT,EASTERN,S,US-60,5.069,BURNETT @ EASTERN,24 HOURS,KYTC,1, 1406307741835,
-85.7795928705259,38.2107377256773,497,MPW004401,SIG004401,CENTRAL,COLORADO,M,,,CENTRAL @ COLORADO,24 HOURS,METRO,1, 1437210411238,
-85.7814973231902,38.2021296594755,498,MPW004268,SIG004268,ARCADE,TAYLOR,S,US-60,1.89,ARCADE @ TAYLOR,24 HOURS,KYTC,1, 1475001486392,
-85.6254069020661,38.2647138524409,499,MPW011789,SIG011789,I 264 RAMP,WESTPORT,S,KY1447,2,I 264 RAMP @ WESTPORT,24 HOURS,KYTC,1,2807199957132,
-85.809529227401,38.2431546263237,500,MPW002768,SIG002768,LOUIS COLEMAN JR,GREENWOOD,M,,,LOUIS COLEMAN JR @ GREENWOOD,24 HOURS,METRO,1,28206E9852651,
-85.6269186963035,38.2505774766565,501,MPW018015,SIG018015,STONEHENGE,SHELBYVILLE,S,US-60,5.12,STONEHENGE @ SHELBYVILLE,24 HOURS,KYTC,1,  263000555940,
-85.6135113117015,38.2481754833912,502,MPW018014,SIG018014,OXMOOR,SHELBYVILLE,M,,,OXMOOR @ SHELBYVILLE,24 HOURS,METRO,1,  266748395940,
-85.7319075393266,38.2251318887285,503,MPW017874,SIG017874,GOSS,PARKWAY GARDENS,S,KY-864,13.837,GOSS @ PARKWAY GARDENS,24 HOURS,KYTC,1, 1383225929018,
-85.754675851777,38.2171034722653,504,MPW018016,SIG018016,BRANDEIS,FLOYD,M,,,BRANDEIS @ FLOYD,24 HOURS,METRO,3, 1407106472254,
-85.7015519239771,38.2455458550683,505,MPW007858,SIG007858,GRINSTEAD,LEXINGTON,S,US-60,8.009,GRINSTEAD @ LEXINGTON,24 HOURS,KYTC,1, 1524326633838,
-85.7340106486328,38.2527566487894,506,MPW006743,SIG006743,MARKET,WENZEL,S,US 31W,16.715,MARKET @ WENZEL,24 HOURS,KYTC,1, 1552742137101,
-85.7331868934482,38.2498752792465,507,MPW006772,SIG006772,CHESTNUT,LIBERTY,S,KY-864,15.84,CHESTNUT @ LIBERTY,24 HOURS,KYTC,1, 1553711133844,
-85.7650313932273,38.2466755971014,508,MPW005369,SIG005369,BROADWAY,8TH,S,US 150,2.015,BROADWAY @ 8TH,24 HOURS,KYTC,1, 1555307021885,
-85.730702932205,38.24851087443,509,MPW006863,SIG006863,BAXTER,LEXINGTON,S,US-31E,16.3,BAXTER @ LEXINGTON,24 HOURS,KYTC,1, 1557604173838,
-85.7377932913274,38.2545787977785,510,MPW006597,SIG006597,MAIN,SHELBY,S,US 31W,16.982,MAIN @ SHELBY,24 HOURS,KYTC,1, 1560341385936,
-85.7560370215744,38.2498508807662,511,MPW005812,SIG005812,GUTHRIE,3RD,M,KY-1020,12.37,GUTHRIE @ 3RD,24 HOURS,METRO,1, 1561526736438,
-85.760293587198,38.249216599193,512,MPW005631,SIG005631,ARMORY,CHESTNUT,M,,,ARMORY @ CHESTNUT,24 HOURS,METRO,1, 1561801671114,
-85.6909668403607,38.2031649965036,513,MPW008391,SIG008391,GARDINER,NEWBURG,S,KY-1703,2.4,GARDINER @ NEWBURG,24 HOURS,KYTC,1, 1566224794552,
-85.6834887975917,38.1989310212778,514,MPW008712,SIG008712,MEADOWCREEK,NEWBURG,S,KY-1703,1.89,MEADOWCREEK @ NEWBURG,24 HOURS,KYTC,1, 1566843064552,
-85.6891914900806,38.2238634969347,515,MPW008502,SIG008502,BARDSTOWN,WROCKLAGE,S,US-31E,13.387,BARDSTOWN @ WROCKLAGE,24 HOURS,KYTC,1, 1587903847314,
-85.6847080410047,38.2230110125313,516,MPW008684,SIG008684,BARDSTOWN,TAYLORSVILLE,S,US-31E,13.126,BARDSTOWN @ TAYLORSVILLE,24 HOURS,KYTC,1, 1588703846394,
-85.7242756835629,38.2402693432561,517,MPW007060,SIG007060,BAXTER,HIGHLAND,S,US-31E,15.653,BAXTER @ HIGHLAND,24 HOURS,KYTC,1, 1602604172923,
-85.722897213908,38.2410442189552,518,MPW007096,SIG007096,CHEROKEE,HIGHLAND,M,,,CHEROKEE @ HIGHLAND,24 HOURS,METRO,1, 1609411002923,
-85.716302903747,38.2302708527325,519,MPW007279,SIG007279,BAXTER,CASTLEWOOD,S,KY-1703,4.871,BAXTER @ CASTLEWOOD,24 HOURS,KYTC,1, 1613204171006,
-85.7443798722754,38.2403191561376,520,MPW006285,SIG006285,BRECKINRIDGE,HANCOCK,M,,,BRECKINRIDGE @ HANCOCK,24 HOURS,METRO,1, 1629506572796,
-85.7423615361952,38.2401091234555,521,MPW006378,SIG006378,BRECKINRIDGE,CLAY,M,,,BRECKINRIDGE @ CLAY,24 HOURS,METRO,1, 1629906571167,
-85.7403384672889,38.2399011762162,522,MPW006479,SIG006479,BRECKINRIDGE,SHELBY,S,KY-864,15.156,BRECKINRIDGE @ SHELBY,24 HOURS,KYTC,1, 1630206575937,
-85.744887469045,38.2373613398601,523,MPW006257,SIG006257,HANCOCK,KENTUCKY,M,,,HANCOCK @ KENTUCKY,24 HOURS,METRO,1, 1634627963531,
-85.7387503510765,38.2491063145528,524,MPW006558,SIG006558,SHELBY,MUHAMMAD ALI,M,,,SHELBY @ MUHAMMAD ALI,24 HOURS,METRO,1,1642059377011,
-85.7367377045167,38.2488875304795,525,MPW006635,SIG006635,CAMPBELL,MUHAMMAD ALI,M,,,CAMPBELL @ MUHAMMAD ALI,24 HOURS,METRO,1, 1642209247011,
-85.7518332594476,38.2482843118132,526,MPW005981,SIG005981,BROOK,CHESTNUT,M,,,BROOK @ CHESTNUT,24 HOURS,METRO,1, 1643007071113,
-85.7531392154097,38.2471056229109,527,MPW005907,SIG005907,1ST,GRAY,M,,,1ST @ GRAY,24 HOURS,METRO,1, 1644322232625,
-85.7496851225407,38.24544727949,528,MPW006082,SIG006082,BROADWAY,FLOYD,S,US 150,2.845,BROADWAY @ FLOYD,24 HOURS,KYTC,1, 1647307012254,
-85.7438461876756,38.2552384212071,529,MPW006325,SIG006325,JACKSON,MAIN,S,US 31W,17.343,JACKSON @ MAIN,24 HOURS,KYTC,1, 1650432924138,
-85.7454652857117,38.2577397311824,530,MPW006251,SIG006251,PRESTON,RIVER,M,,,PRESTON @ RIVER,24 HOURS,METRO,1, 1650851428199,
-85.7128149531934,38.2555512019655,531,MPW007447,SIG007447,FRANKFORT,HALDEMAN,S,US-60,0.382,FRANKFORT @ HALDEMAN,24 HOURS,KYTC,1, 1658623232783,
-85.7828145691535,38.2221747116929,532,MPW004205,SIG004205,ALGONQUIN,16TH,S,KY-2054,2.17,ALGONQUIN @ 16TH,24 HOURS,KYTC,1, 1664100616007,
-85.7647254435518,38.2377248219708,533,MPW005378,SIG005378,ST CATHERINE,7TH,M,,,ST CATHERINE @ 7TH,24 HOURS,METRO,1, 1667157865899,
-85.7551244294268,38.2550539759711,534,MPW005838,SIG005838,MARKET,3RD,S,US 31W,21.944,MARKET @ 3RD,24 HOURS,KYTC,1, 1669342146438,
-85.756570314401,38.2566299466582,535,MPW005799,SIG005799,W MAIN ST,N 4TH ST,S,US 31W,21.932,W MAIN ST @ N 4TH ST,24 HOURS,KYTC,1, 1671123042305,
-85.7617413473045,38.2557764673398,536,MPW005568,SIG005568,MARKET,7TH,S,US 31W,21.574,MARKET @ 7TH,24 HOURS,KYTC,1, 1671442145899,
-85.7555005654007,38.2528899647386,537,MPW005828,SIG005828,LIBERTY,3RD,M,KY-1020,12.581,LIBERTY @ 3RD,24 HOURS,METRO,1, 1673438456438,
-85.7624598811642,38.251687595603,538,MPW005530,SIG005530,7TH,MUHAMMAD ALI,M,,,7TH @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674158997012,
-85.7558432041105,38.250959138549,539,MPW005816,SIG005816,3RD,MUHAMMAD ALI,M,KY-1020,12.447,3RD @ MUHAMMAD ALI,24 HOURS,METRO,1, 1674864387012,
-85.7533443866858,38.2562816997453,540,MPW005906,SIG005906,MAIN ST,S 2ND ST,S,US 31W,17.887,MAIN ST @ S 2ND ST,24 HOURS,KYTC,1, 1675719084139,
-85.7478919802882,38.2556788915257,541,MPW006144,SIG006144,E MAIN ST,FLOYD ST,S,US 31W,17.587,E MAIN ST @ FLOYD ST,24 HOURS,KYTC,1, 1676122532254,
-85.7538059176815,38.2534922597708,542,MPW005887,SIG005887,JEFFERSON,2ND,S,KY-1020,12.627,JEFFERSON @ 2ND,24 HOURS,KYTC,1, 1676833275872,
-85.7485127053399,38.2521500844963,543,MPW006119,SIG006119,FLOYD,LIBERTY,M,,,FLOYD @ LIBERTY,24 HOURS,METRO,1, 1677522543844,
-85.7465847730206,38.2513368194221,544,MPW006190,SIG006190,LIBERTY,PRESTON,S,KY-61,12.79,LIBERTY @ PRESTON,24 HOURS,KYTC,1, 1677738445143,
-85.7714256147702,38.2582651011684,545,MPW004966,SIG004966,MAIN,13TH,S,US 31W,21.117,MAIN @ 13TH,24 HOURS,KYTC,1, 1678741396441,
-85.7825384367732,38.2683960973581,546,MPW004290,SIG004290,PORTLAND,22ND,S,US-150,0.125,PORTLAND @ 22ND,24 HOURS,KYTC,1, 1712051296579,
-85.7838066148195,38.1866512103689,547,MPW004079,SIG004079,TAYLOR,I 264 RAMP,S,KY-1865,5.53,TAYLOR @ I 264 RAMP,24 HOURS,KYTC,1, 1774763929995,
-85.729667785161,38.1947102747448,548,MPW006860,SIG006860,BELMAR,PRESTON,S,KY-61,8.54,BELMAR @ PRESTON,24 HOURS,KYTC,1, 1782304805144,
-85.7394264165023,38.1936602638108,549,MPW006476,SIG006476,PHILLIPS,STANDIFORD FIELD,S,I-65,0.772,PHILLIPS @ STANDIFORD FIELD,24 HOURS,KYTC,1, 1789750516280,
-85.7208853947629,38.1824291532832,550,MPW007116,SIG007116,STANDIFORD,PRESTON,S,KY-61,7.568,STANDIFORD @ PRESTON,24 HOURS,KYTC,1, 1819232575144,
-85.7213893427687,38.1768572667174,551,MPW007098,SIG007098,TWIN SPIRES,HERCULES,M,,,TWIN SPIRES @ HERCULES,24 HOURS,METRO,1, 1834176977771,
-85.7677283145564,38.1730632448191,552,MPW005094,SIG005094,KINGSTON,3RD,M,,,KINGSTON @ 3RD,24 HOURS,METRO,1, 1846635646438,
-85.6803122841187,38.1653331062817,553,MPW008802,SIG008802,NAOMI,POPLAR LEVEL,S,KY-864,8.72,NAOMI @ POPLAR LEVEL,24 HOURS,KYTC,1,2,
-85.7748925619561,38.1441195202245,554,MPW017879,SIG017879,SHOREWOOD,3RD STREET,S,KY-1865,2.56,SHOREWOOD @ 3RD STREET,24 HOURS,KYTC,1, 1902259786440,
-85.6902359589471,38.1447714366442,555,MPW008360,SIG008360,MINOR,PRESTON,S,KY-61,4.43,MINOR @ PRESTON,24 HOURS,KYTC,1, 1904944065144,
-85.6804535715745,38.1382116503552,556,MPW008782,SIG008782,OUTER,NOLTEMEYER WYNDE,S,KY-1065,6.41,OUTER @ NOLTEMEYER WYNDE,24 HOURS,KYTC,1, 1921648158358,
-85.6760543326518,38.1139543674648,557,MPW008962,SIG008962,GLEN ROSE,PRESTON,S,KY-61,2.13,GLEN ROSE @ PRESTON,24 HOURS,KYTC,1, 1975525645144,
-85.7832661387833,38.1796073047272,558,MPW004104,SIG004104,BLUEGRASS,TAYLOR,S,KY-1865,5.03,BLUEGRASS @ TAYLOR,24 HOURS,KYTC,1, 2012705726392,
-85.7149959590363,38.1158026352512,559,MPW007258,SIG007258,MINOR,SOUTH PARK,M,,,MINOR @ SOUTH PARK,24 HOURS,METRO,1, 2039944066310,
-85.6894939124822,38.1163494861298,560,MPW008376,SIG008376,BLUE LICK,SOUTH PARK,S,KY-1450,2.17,BLUE LICK @ SOUTH PARK,24 HOURS,KYTC,1, 2044305776310,
-85.7975510337527,38.1703766547417,561,MPW003222,SIG003222,HAZELWOOD,MANSLICK,S,KY-1931,6.593,HAZELWOOD @ MANSLICK,24 HOURS,KYTC,1, 2044428614163,
-85.7144295880607,38.1573110855347,562,MPW007296,SIG007296,FERN VALLEY,SIGNATURE,S,KY-1747,0.97,FERN VALLEY @ SIGNATURE,24 HOURS,KYTC,1, 2064721909227,
-85.7646808477585,38.1581242470601,563,MPW005263,SIG005263,STRAWBERRY,THALIA,S,KY-1020,6.09,STRAWBERRY @ THALIA,24 HOURS,KYTC,1, 2074761936427,
-85.7791763257403,38.1616255075886,564,MPW004354,SIG004354,KENWOOD,KNOLL GATE,S,KY-1865,3.775,KENWOOD @ KNOLL GATE,24 HOURS,KYTC,1, 2080375869366,
-85.7674231768064,38.1852381320854,565,MPW005124,SIG005124,ASHLAND,SOUTHERN,S,KY-1020,8.007,ASHLAND @ SOUTHERN,24 HOURS,KYTC,1, 2088801946052,
-85.8080205718338,38.1920406776661,566,MPW002783,SIG002783,CRUMS,DIXIE,S, US-31W,15.34,CRUMS @ DIXIE,24 HOURS,KYTC,1, 2092913581612,
-85.8357893461156,38.1533745923258,567,MPW001682,SIG001682,DIXIE,KERRICK,S, US-31W,12.3,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
-85.8354573143122,38.1542078025988,568,MPW017876,SIG017876,DIXIE,KERRICK,S, US-31W,12.3,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
-85.8362834996434,38.1521718262371,569,MPW017877,SIG017877,DIXIE,KERRICK,S, US-31W,12.14,DIXIE @ KERRICK,24 HOURS,KYTC,1, 2183216123540,
-85.8352350556059,38.1152348863989,570,MPW001675,SIG001675,PAGES,3RD STREET,S,KY-907,2.1,PAGES @ 3RD STREET,24 HOURS,KYTC,1, 2236549356440,
-85.8349392521666,38.1072607466491,571,MPW001677,SIG001677,SILVERWOOD,STONESTREET,M,,,SILVERWOOD @ STONESTREET,24 HOURS,METRO,1, 2247259956179,
-85.8613956119964,38.1056883044639,572,MPW000904,SIG000904,VALLEY STATION,RENAISSANCE VALLEY,S,KY-907,0.32,VALLEY STATION @ RENAISSANCE VALLEY,24 HOURS,KYTC,1, 224936826E239,
-85.8816471079844,38.1611622503945,573,MPW000308,SIG000308,GREENBELT,RIVERPORT,S,KY-1934,5.5,GREENBELT @ RIVERPORT,24 HOURS,KYTC,1, 2282483248382,
-85.8760176083615,38.1701854676881,574,MPW000458,SIG000458,LOWER HUNTERS,GREENBELT,S,KY-1934,6.2,LOWER HUNTERS @ GREENBELT,24 HOURS,KYTC,1, 2285539698324,
-85.8478557555629,38.1301768905713,575,MPW001370,SIG001370,DIXIE,PAGES,S, US-31W,10.5,DIXIE @ PAGES,24 HOURS,KYTC,1, 2290216127130,
-85.6129677857424,38.1628668889645,576,MPW012520,SIG012520,WATTERSON,HURSTBOURNE,S,KY-1747,6.847,WATTERSON @ HURSTBOURNE,24 HOURS,KYTC,1, 2479772919126,
-85.7645170432031,38.2015820429909,577,MPW005342,SIG005342,SOUTHERN,HARLAN,S,KY-1020,9.15,SOUTHERN @ HARLAN,24 HOURS,KYTC,1,2762160522810,
-85.6221158165552,38.219658111826,578,MPW018013,SIG018013,GOODWILL,TAYLORSVILLE,S,KY-155,13.123,GOODWILL @ TAYLORSVILLE,24 HOURS,KYTC,1,28256E9916394,
-85.7548988000918,38.2158662986266,579,MPW017864,SIG017864,I 65 RAMP,UNIVERSITY,M,,,I 65 RAMP @ UNIVERSITY,24 HOURS,METRO,1,291049998F271,
-85.7986093320999,38.2303321420719,580,MPW003233,SIG003233,CYPRESS,HILL,M,,,CYPRESS @ HILL,24 HOURS,METRO,1, 1510013742934,
-85.709323306285,38.2319999324015,581,MPW007583,SIG007583,BARDSTOWN,EASTERN,S,US-31E,14.626,BARDSTOWN @ EASTERN,24 HOURS,KYTC,1, 1517403841835,
-85.7204359795869,38.2265222701031,582,MPW007153,SIG007153,BARRET,EASTERN,S,US-60,6.104,BARRET @ EASTERN,24 HOURS,KYTC,1, 1519303951835,
-85.7000916277688,38.2478426072171,583,MPW007941,SIG007941,GRINSTEAD,I 64 RAMP,S,I-64,8.072,GRINSTEAD @ I 64 RAMP,24 HOURS,KYTC,1, 1522726639997,
-85.7077865082212,38.216987045063,584,MPW007623,SIG007623,NEWBURG,BELLARMINE,S,KY-1703,3.85,NEWBURG @ BELLARMINE,24 HOURS,KYTC,1, 154274552D266,
-85.7571178424595,38.2031267990526,585,MPW005729,SIG005729,CENTRAL,FLOYD,M,,,CENTRAL @ FLOYD,24 HOURS,METRO,1, 1544110412254,
-85.7357739777715,38.2543605917677,586,MPW006678,SIG006678,CAMPBELL,MAIN,S,US 31W,16.919,CAMPBELL @ MAIN,24 HOURS,KYTC,1, 1551609244138,
-85.7325559088266,38.2525957523572,587,MPW006798,SIG006798,BAXTER,MARKET,S,US 31W,16.635,BAXTER @ MARKET,24 HOURS,KYTC,1, 1552804174213,
-85.7339267970288,38.262563869535,588,MPW018017,SIG018017,I 64 WEST,I 64 RAMP,M,,,I 64 WEST @ I 64 RAMP,24 HOURS,METRO,3, 1558799549997,
-85.761192019323,38.2493168920326,589,MPW005584,SIG005584,CHESTNUT,6TH,M,,,CHESTNUT @ 6TH,24 HOURS,METRO,1, 1561711146009,
-85.75787724146,38.2489523296472,590,MPW005742,SIG005742,CHESTNUT,4TH,M,,,CHESTNUT @ 4TH,24 HOURS,METRO,1, 1562111142305,
-85.6859580814534,38.2008344278998,591,MPW008614,SIG008614,BISHOP,NEWBURG,S,KY-1703,2.09,BISHOP @ NEWBURG,24 HOURS,KYTC,1, 1567405404552,
-85.7431151123234,38.2145988963356,592,MPW006321,SIG006321,EASTERN,PRESTON,S,KY-61,4.549,EASTERN @ PRESTON,24 HOURS,KYTC,1, 1573018355143,
-85.7990731445227,38.1967511906579,593,MPW003171,SIG003171,BERRY,MANSLICK,S,US-60,0.588,BERRY @ MANSLICK,24 HOURS,KYTC,1, 1577605054163,
-85.6842809387856,38.2545890729853,594,MPW008727,SIG008727,FRANKFORT,HILLCREST,S,US-60,1.979,FRANKFORT @ HILLCREST,24 HOURS,KYTC,1, 1581123232938,
-85.7176792382546,38.2381497074861,595,MPW007250,SIG007250,CHEROKEE,PATTERSON,M,,,CHEROKEE @ PATTERSON,24 HOURS,METRO,1, 1604511004985,
-85.746103454278,38.2540711594498,596,MPW006214,SIG006214,MARKET,PRESTON,S,US 31W,17.375,MARKET @ PRESTON,24 HOURS,KYTC,1, 1638042135143,
-85.7448010062114,38.2497633370199,597,MPW006274,SIG006274,JACKSON,MUHAMMAD ALI,S,KY-61,12.611,JACKSON @ MUHAMMAD ALI,24 HOURS,KYTC,1, 1641132927011,
-85.75148311846,38.2469298747813,598,MPW006006,SIG006006,BROOK,GRAY,M,,,BROOK @ GRAY,24 HOURS,METRO,1, 1644607072625,
-85.7391317082625,38.2469201513984,599,MPW006546,SIG006546,CHESTNUT,SHELBY,M,,,CHESTNUT @ SHELBY,24 HOURS,METRO,1, 1644811135937,
