,longitude,latitude,row_ID,unit_ID,sig_ID,main_street,cross_street,route,milepoint,times,owner,type,int_ID,ATMSID
180,-85.6066742934079,38.2488326543411,181,MPW012961,SIG012961,CHRISTIAN,SHELBYVILLE,US-60,6.23,24 HOURS,KYTC,1,  594217895940,
181,-85.658317663148,38.222173648373,182,MPW010008,SIG010008,DUTCHMANS,TAYLORSVILLE,KY-155,15.1,24 HOURS,KYTC,1,  617417176394,
182,-85.5646705658407,38.2454813634358,183,MPW015414,SIG015414,SHELBYVILLE,DORSEY,US-60,8.53,24 HOURS,KYTC,1,  67215940E256,
183,-85.5470291650166,38.2979229347141,184,MPW016137,SIG016137,WESTPORT,I 265 RAMP,KY-1447,6.75,24 HOURS,KYTC,1,  698571329996,
184,-85.5592224073407,38.2937536496279,185,MPW015720,SIG015720,FREYS HILL,SPRINGHURST,KY-1447,6.03,24 HOURS,KYTC,1,  724823409123,
185,-85.6428262645826,38.2374889174241,186,MPW010907,SIG010907,BRECKENRIDGE,KRESGE,KY-1932,4.25,24 HOURS,KYTC,1,  781906564084,
186,-85.5077828320741,38.1891075006213,187,MPW017073,SIG017073,TAYLORSVILLE,I 265 RAMP,KY-155,6.06,24 HOURS,KYTC,1,  798163949996,
187,-85.6598293685741,38.1504310065315,188,MPW009863,SIG009863,MILE OF SUNSHINE,SHEPHERDSVILLE,KY-2052,0.81,24 HOURS,KYTC,1,  927443775945,
188,-85.5989479719233,38.1649074775022,189,MPW013351,SIG013351,BARDSTOWN,HUDSON,US-31E,6.8,24 HOURS,KYTC,1, 1060703843011,
189,-85.5959821271481,38.1629588920532,190,MPW013532,SIG013532,BARDSTOWN,FAIRGROUND,US-31E,6.59,24 HOURS,KYTC,1, 1073103842114,
190,-85.5480394967717,38.1961684066657,191,MPW016050,SIG016050,BLANKENBAKER,BLANKENBAKER ACCESS,KY-913,0.0,24 HOURS,KYTC,1, 1077276247847,
191,-85.570602739448,38.190943254149,192,MPW015007,SIG015007,WATTERSON,RUCKRIEGEL,,,24 HOURS,METRO,1, 1089073558881,
192,-85.6589458230137,38.1347408571083,193,MPW009896,SIG009896,APPLEGATE,SHEPHERDSVILLE,,,24 HOURS,METRO,1, 1162501355945,
193,-85.5773951785203,38.1304431617796,194,MPW014535,SIG014535,BARDSTOWN,COLONEL HANCOCK,US-31E,4.09,24 HOURS,KYTC,1, 1210503849413,
194,-85.6939784159541,38.2707645646582,195,MPW008293,SIG008293,RIVERWOOD,ZORN,,,24 HOURS,METRO,1, 1220355397553,
195,-85.7932593330034,38.2634056956947,196,MPW003609,SIG003609,DUNCAN,26TH,,,24 HOURS,METRO,1, 1239817026583,
196,-85.7796996062092,38.2591913896914,197,MPW004449,SIG004449,18TH,MAIN,US-31W,20.662,24 HOURS,KYTC,1, 1261918824139,
197,-85.7865663607051,38.2585418534895,198,MPW004005,SIG004005,MARKET,22ND,US-31W,20.2009,24 HOURS,KYTC,1, 1264342146580,
198,-85.7046429231613,38.2588211760479,199,MPW007745,SIG007745,BROWNSBORO,CLIFTON,US-42,1.685,24 HOURS,KYTC,1, 1272807241184,
199,-85.7752196669579,38.2558446342667,200,MPW004744,SIG004744,15TH,JEFFERSON,,,24 HOURS,METRO,1, 1276222043327,
200,-85.7860148871275,38.2520657459928,201,MPW004025,SIG004025,CHESTNUT,DR W J HODGE,US-31W,19.846,24 HOURS,KYTC,1, 1287311146574,
201,-85.7810569507147,38.2514996892623,202,MPW004355,SIG004355,CHESTNUT,18TH,,,24 HOURS,METRO,1, 1289611141883,
202,-85.7999401015046,38.2496230358187,203,MPW003187,SIG003187,BROADWAY,29TH,,,24 HOURS,METRO,1, 1297607026578,
203,-85.7206978960002,38.250596307309,204,MPW007160,SIG007160,LEXINGTON,PAYNE,,,24 HOURS,METRO,1, 1297938384996,
204,-85.7982821634455,38.2495737892946,205,MPW003290,SIG003290,BROADWAY,28TH,,,24 HOURS,METRO,1, 1298007026570,
205,-85.788559898163,38.2472140493591,206,MPW003876,SIG003876,MAPLE,22ND,US-31W,19.42,24 HOURS,KYTC,1, 1304941726580,
206,-85.763685088452,38.244718237182,207,MPW005461,SIG005461,7TH,YORK,,,24 HOURS,METRO,1, 1311958997433,
207,-85.7891084150447,38.2440922390248,208,MPW003841,SIG003841,GARLAND,22ND,US-31W,19.2,24 HOURS,KYTC,1, 1312724826580,
208,-85.7672077895943,38.2442912912721,209,MPW005214,SIG005214,CAWTHON,9TH,,,24 HOURS,METRO,1, 1313731264569,
209,-85.7558081176835,38.2415402128222,210,MPW005814,SIG005814,BRECKINRIDGE,2ND,KY-1020,11.8,24 HOURS,KYTC,1, 1323206585872,
210,-85.7541459670913,38.2413606340491,211,MPW005862,SIG005862,W BRECKINRIDGE ST,S 1ST ST,,,24 HOURS,METRO,1, 1324006570658,
211,-85.7546670058394,38.2383981345529,212,MPW005845,SIG005845,1ST,KENTUCKY,,,24 HOURS,METRO,1, 1331722233531,
212,-85.7902727624413,38.2374580835039,213,MPW003774,SIG003774,OAK,22ND,US-31W,18.747,24 HOURS,KYTC,1, 1332947196580,
213,-85.759906353184,38.2374168180391,214,MPW005638,SIG005638,4TH,ST CATHERINE,,,24 HOURS,METRO,1, 1334723055786,
214,-85.7582469261615,38.2372386366173,215,MPW005707,SIG005707,ST CATHERINE,3RD,KY-1020,11.49,24 HOURS,KYTC,1, 1335857866438,
215,-85.7532790769041,38.2367008991549,216,MPW005889,SIG005889,BROOK,ST CATHERINE,,,24 HOURS,METRO,1, 1338307075785,
216,-85.7553410430205,38.2345664902377,217,MPW005822,SIG005822,1ST,OAK,,,24 HOURS,METRO,1, 1345622234718,
217,-85.7318081589434,38.2343831185406,218,MPW006810,SIG006810,ST CATHERINE,SCHILLER,,,24 HOURS,METRO,1, 1347657855851,
218,-85.7397991073777,38.2342108870728,219,MPW006499,SIG006499,LOGAN,MARY,KY-864,14.691,24 HOURS,KYTC,1, 1347739214234,
219,-85.7597079233367,38.2289794143631,220,MPW005639,SIG005639,MAGNOLIA,3RD,KY-1020,10.912,24 HOURS,KYTC,1, 1366341306438,
220,-85.7583702301701,38.2269527099403,221,MPW005696,SIG005696,BURNETT,2ND,KY-1020,10.784,24 HOURS,KYTC,1, 1372107755872,
221,-85.7550627175097,38.2265949381107,222,MPW005824,SIG005824,BROOK,BURNETT,,,24 HOURS,METRO,1, 1373607070774,
222,-85.7552891630371,38.2252996753205,223,MPW005817,SIG005817,BROOK,HILL,,,24 HOURS,METRO,1, 1378307072933,
223,-85.7623729733392,38.2233896762981,224,MPW005505,SIG005505,4TH,LEE,,,24 HOURS,METRO,1, 1386723053797,
224,-85.7607169353563,38.2232126914367,225,MPW005581,SIG005581,LEE,3RD,KY-1020,10.508,24 HOURS,KYTC,1, 1388337976438,
225,-85.811707049227,38.22187829383,226,MPW002648,SIG002648,CANE RUN,COMMERCE CENTER,KY-1934,11.28,24 HOURS,KYTC,1, 139130934D199,
226,-85.7630575165239,38.2194824846561,227,MPW005467,SIG005467,BRANDEIS,4TH,,,24 HOURS,METRO,1, 1403706482305,
227,-85.7551054968592,38.21462089217,228,MPW005815,SIG005815,FLOYD,UNIVERSITY,,,24 HOURS,METRO,1,142022254F271,
228,-85.7870844259237,38.2096258063524,229,MPW003916,SIG003916,ARCADE,7TH STREET,KY-1931,9.62,24 HOURS,KYTC,1, 1442201485900,
229,-85.7151771486571,38.207663369189,230,MPW007305,SIG007305,FINCASTLE,POPLAR LEVEL,KY-864,12.268,24 HOURS,KYTC,1, 1456922135123,
230,-85.7363101651596,38.2049585950974,231,MPW006617,SIG006617,HESS,PRESTON,KY-61,9.332,24 HOURS,KYTC,1, 1466129065144,
231,-85.5261894589444,38.2462773314475,232,MPW016732,SIG016732,JUNEAU,SHELBYVILLE,US-60,10.73,24 HOURS,KYTC,1,   16340775940,
232,-85.5242920059551,38.3042354170978,233,MPW016812,SIG016812,COLLINS,WESTPORT,KY-1447,8.03,24 HOURS,KYTC,1,   28012247132,
233,-85.6296228021137,38.2890905796177,234,MPW011633,SIG011633,LIME KILN,U S HIGHWAY 42,US-42,6.52,24 HOURS,KYTC,1,  179038606712,
234,-85.57761102274,38.2860389792358,235,MPW014693,SIG014693,GOOSE CREEK,WESTPORT,KY-1447,4.94,24 HOURS,KYTC,1,  181925897132,
235,-85.6222855383342,38.2663388067552,236,MPW012044,SIG012044,WASHBURN,WESTPORT,KY-1447,2.09,24 HOURS,KYTC,1,  220070427132,
236,-85.6069556953987,38.2620455730655,237,MPW012963,SIG012963,LYNDON,LA GRANGE,KY-2050,0.27,24 HOURS,KYTC,1,  228127743707,
237,-85.6399980059177,38.2516485389406,238,MPW011095,SIG011095,HUBBARDS,SHELBYVILLE,US-60,4.41,24 HOURS,KYTC,1,  259030085940,
238,-85.6472732985666,38.2522455155441,239,MPW010665,SIG010665,BROWNS,SHELBYVILLE,US-60,4.04,24 HOURS,KYTC,1,  260107235940,
239,-85.5396754611051,38.2453504411394,240,MPW016343,SIG016343,MAIN,MADISON,,,24 HOURS,MIDDLETOWN,1,  276941369985,
240,-85.6477253479261,38.243477618781,241,MPW010637,SIG010637,BRECKENRIDGE,WINCHESTER,KY-1932,4.74,24 HOURS,KYTC,1,  278406567222,
241,-85.6587985672862,38.2364495526858,242,MPW009997,SIG009997,CANNONS,I 64 RAMP,KY-2048,1.325,24 HOURS,KYTC,1,  291009369997,
242,-85.5723678160216,38.2165963829366,243,MPW014945,SIG014945,BUNSEN PKY,PLANTSIDE DR,,,24 HOURS,JEFFERSONTOWN,1,  460407638870,
243,-85.6424638278376,38.246126133545,244,MPW010949,SIG010949,BROWNS,WINCHESTER,,,24 HOURS,METRO,1,  464207237222,
244,-85.6340386898918,38.2391560262328,245,MPW011388,SIG011388,BROWNS,SHERBURN,,,24 HOURS,METRO,1,  466807235950,
245,-85.6305074649298,38.22015762339,246,MPW011533,SIG011533,BRECKENRIDGE,TAYLORSVILLE,KY-155,13.59,24 HOURS,KYTC,1,  518806566394,
246,-85.62982080611,38.2360402406981,247,MPW011577,SIG011577,BROWNS,DUTCHMANS,,,24 HOURS,METRO,1,  531507231717,
247,-85.631669335613,38.2345524552806,248,MPW011495,SIG011495,DUTCHMANS,DUPONT,,,24 HOURS,METRO,1,  531717171749,
248,-85.6408173189699,38.2349292624281,249,MPW011024,SIG011024,BRECKENRIDGE,DUTCHMANS,KY-1932,4.05,24 HOURS,KYTC,1,  531906561717,
249,-85.5395277393942,38.3176930935698,250,MPW016385,SIG016385,BALLARDSVILLE,MURPHY,KY-22,5.64,24 HOURS,KYTC,1,  540503644492,
250,-85.5910781679698,38.2155178497232,251,MPW013874,SIG013874,TAYLORSVILLE,HURSTBOURNE,KY-155,11.4,24 HOURS,KYTC,1,  561263949126,
251,-85.59564263902,38.212017104603,252,MPW013608,SIG013608,HURSTBOURNE,GREENE,KY-1747,10.68,24 HOURS,KYTC,1,  561991269352,
252,-85.5868137139562,38.2115745784884,253,MPW014109,SIG014109,SIX MILE,TAYLORSVILLE,KY-155,11.03,24 HOURS,KYTC,1,  562560056394,
253,-85.6505811247168,38.2259755538957,254,MPW010439,SIG010439,CANNONS,DUTCHMANS,KY-2048,0.485,24 HOURS,KYTC,1,  617909361717,
254,-85.6544495609707,38.2217930195334,255,MPW010207,SIG010207,TAYLORSVILLE,I 264 RAMP,KY-155,14.88,24 HOURS,KYTC,1,  618163949995,
255,-85.5592130052594,38.2450550360854,256,MPW015687,SIG015687,LA FONTENAY,MOSER,US-60,8.83,24 HOURS,KYTC,1,  678831324472,
256,-85.5238397428083,38.1870580861515,257,MPW016774,SIG016774,TAYLORSVILLE,TUCKER STATION,KY-155,7.588,24 HOURS,KYTC,1,  803463946551,
257,-85.4422613565056,38.1196233635129,258,MPW017689,SIG017689,DRY RIDGE,NAPIER,,,24 HOURS,METRO,1,  809116897475,
258,-85.5160247855651,38.1877609192479,259,MPW016958,SIG016958,STONE LAKES,TAYLORSVILLE,KY-155,6.45,24 HOURS,KYTC,1,  815914026394,
259,-85.5822138751519,38.1395204093959,260,MPW014304,SIG014304,BARDSTOWN,I 265 RAMP,US-31E,7.77,24 HOURS,KYTC,1,  821803849996,
260,-85.6268561397661,38.1812120057949,261,MPW011671,SIG011671,BARDSTOWN,BRECKENRIDGE,US-31E,8.69,24 HOURS,KYTC,1,2,
261,-85.6598575835744,38.1643998956178,262,MPW009882,SIG009882,RANGELAND,SHEPHERDSVILLE,KY-2052,1.78,24 HOURS,KYTC,1,2,
262,-85.6258181265124,38.1898821403246,263,MPW011741,SIG011741,REDDING,MEADOW RIDGE,KY-1932,0.6,24 HOURS,KYTC,1, 1082354379904,
263,-85.5872554780658,38.1499454991423,264,MPW014034,SIG014034,BARDSTOWN,BEULAH CHURCH,US-31E,5.5,24 HOURS,KYTC,1, 1157103840518,
264,-85.6418979816959,38.1379584388873,265,MPW010847,SIG010847,OUTER LOOP,SMYRNA PKWY,KY-1065,8.52,24 HOURS,KYTC,1, 1159546326026,
265,-85.6066884156386,38.1834980350759,266,MPW012917,SIG012917,WATTERSON,HURSTBOURNE,KY-1747,8.52,24 HOURS,KYTC,1, 1183973559126,
266,-85.6877139762741,38.2014784308818,267,MPW008552,SIG008552,NEWBURG,I 264 RAMP,KY-1703,2.2,24 HOURS,KYTC,1, 1211845529995,
267,-85.6825356395875,38.2896610694078,268,MPW008812,SIG008812,INDIAN HILLS,RIVER,,,24 HOURS,METRO,1, 1214731548199,
268,-85.7774516805209,38.2620064963542,269,MPW004618,SIG004618,BANK,17TH,,,24 HOURS,METRO,1, 1249303705896,
269,-85.79357098592,38.2607379241834,270,MPW003581,SIG003581,MAIN,26TH,,,24 HOURS,METRO,1, 1253941396583,
270,-85.7937372956105,38.259508433609,271,MPW003574,SIG003574,MARKET,26TH,,,24 HOURS,METRO,1, 1259842146584,
271,-85.7849114927686,38.2583584914192,272,MPW004105,SIG004105,MARKET,DR W J HODGE,US-31W,20.401,24 HOURS,KYTC,1, 1264942146574,
272,-85.7868141950062,38.2571475447126,273,MPW003992,SIG003992,JEFFERSON,22ND,US-31W,20.112,24 HOURS,KYTC,1, 1270433276580,
273,-85.7872922175691,38.2544316031197,274,MPW003968,SIG003968,22ND,MUHAMMAD ALI,US-31W,19.923,24 HOURS,KYTC,1, 1280365807012,
274,-85.7773527114803,38.2533268208719,275,MPW004615,SIG004615,16TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1284560077012,
275,-85.8082040399934,38.2498845191412,276,MPW002814,SIG002814,BROADWAY,LOUIS COLEMAN JR,,,24 HOURS,METRO,1,129600702E985,
276,-85.8057456865795,38.2498235722718,277,MPW002933,SIG002933,BROADWAY,32ND,,,24 HOURS,METRO,1, 1296407026456,
277,-85.7798546120352,38.2487137922036,278,MPW004430,SIG004430,BROADWAY,17TH,US-150,1.192,24 HOURS,KYTC,1, 1300807025897,
278,-85.778212091557,38.2484850327365,279,MPW004545,SIG004545,BROADWAY,16TH,US-150,1.283,24 HOURS,KYTC,1, 1302007026007,
279,-85.7699438129221,38.2473356077927,280,MPW005047,SIG005047,BROADWAY,11TH,US-150,1.72,24 HOURS,KYTC,1, 1305307021899,
280,-85.7620258640312,38.2445582994401,281,MPW005545,SIG005545,6TH,YORK,,,24 HOURS,METRO,1, 1312560097433,
281,-85.7554066664285,38.2438236788525,282,MPW005826,SIG005826,2ND,YORK,KY-1020,11.996,24 HOURS,KYTC,1, 1315258727433,
282,-85.7886095592434,38.2373111042064,283,MPW003859,SIG003859,OAK,DR W J HODGE,US-31W,18.83,24 HOURS,KYTC,1, 1333447196574,
283,-85.7565944730915,38.2370605133843,284,MPW005782,SIG005782,ST CATHERINE,2ND,KY-1020,11.507,24 HOURS,KYTC,1, 1336657865872,
284,-85.7830200715731,38.2360179521276,285,MPW004209,SIG004209,DUMESNIL,17TH,,,24 HOURS,METRO,1, 1339416985897,
285,-85.7586713611574,38.2348733275766,286,MPW005690,SIG005690,OAK,3RD,KY-1020,11.316,24 HOURS,KYTC,1, 1344647196438,
286,-85.7536788293809,38.2344181476092,287,MPW005871,SIG005871,BROOK,OAK,,,24 HOURS,METRO,1, 1346307074718,
287,-85.7516602390164,38.2342314530955,288,MPW005967,SIG005967,FLOYD,OAK,,,24 HOURS,METRO,1, 1346922544718,
288,-85.7607074253923,38.2328637724974,289,MPW005597,SIG005597,4TH,ORMSBY,,,24 HOURS,METRO,1, 1352223054803,
289,-85.754165550806,38.2316704823849,290,MPW005858,SIG005858,BROOK,ORMSBY,,,24 HOURS,METRO,1, 1357807074802,
290,-85.7690043241186,38.2267679776952,291,MPW005086,SIG005086,HILL,7TH,,,24 HOURS,METRO,1, 1372329345899,
291,-85.8052335502682,38.2240742440388,292,MPW002931,SIG002931,ALGONQUIN,BEECH,KY-2054,0.95,24 HOURS,KYTC,1, 1380800610458,
292,-85.7925095350627,38.2231697781913,293,MPW003602,SIG003602,ALGONQUIN,DIXIE,KY-2054,1.64,24 HOURS,KYTC,1, 1385800611612,
293,-85.7590591608645,38.2230357056341,294,MPW005669,SIG005669,LEE,2ND,KY-1020,10.513,24 HOURS,KYTC,1, 1389037975872,
294,-85.7106760575471,38.2229777090516,295,MPW007511,SIG007511,NEWBURG,SPEED,KY-1703,4.287,24 HOURS,KYTC,1, 1392245526082,
295,-85.6774213085551,38.2178132766064,296,MPW008997,SIG008997,BARDSTOWN,TYLER,US-31E,12.593,24 HOURS,KYTC,1, 1412803846596,
296,-85.7829267045615,38.2148256014913,297,MPW004191,SIG004191,CENTRAL,7TH STREET,KY-1931,10.04,24 HOURS,KYTC,1, 1418310415900,
297,-85.8105045508988,38.2376556562904,298,MPW002721,SIG002721,LOUIS COLEMAN JR,DUMESNIL,,,24 HOURS,METRO,1,28198E9851698,
298,-85.5121903635933,38.2428461931047,299,MPW017023,SIG017023,PARK PLACE,SHELBYVILLE,US-60,10.92,24 HOURS,KYTC,1,   48920185940,
299,-85.5146582015776,38.2845361462739,300,MPW017003,SIG017003,LA GRANGE,I 265 RAMP,KY-146,7.28,24 HOURS,KYTC,1,  104937079996,
300,-85.5134637711605,38.2533692423473,301,MPW017013,SIG017013,AIKEN,ENGLISH STATION,,,24 HOURS,METRO,1,  106600329409,
301,-85.4905253368757,38.2741506144838,302,MPW017340,SIG017340,OLD HENRY,BUSH FARM,KY-3084,1.79,24 HOURS,KYTC,1,  11314756D130,
302,-85.5024045765911,38.2419149221723,303,MPW017155,SIG017155,SHELBYVILLE,I 265 RAMP,US-60,12.07,24 HOURS,KYTC,1,  122559409996,
303,-85.6129958792423,38.352282724464,304,MPW012737,SIG012737,HUNTING CREEK,U S HIGHWAY 42,US-42,11.05,24 HOURS,KYTC,1,  139830266712,
304,-85.6394382458322,38.2571251331076,305,MPW011135,SIG011135,HUBBARDS,LEDYARD,,,24 HOURS,METRO,1,  238430073793,
305,-85.5315047914737,38.2486418540988,306,MPW016597,SIG016597,EVERGREEN,SHELBYVILLE,US-60,10.39,24 HOURS,KYTC,1,  270619905940,
306,-85.6593123120675,38.2380565964632,307,MPW009976,SIG009976,CANNONS,WINCHESTER,KY-2048,1.45,24 HOURS,KYTC,1,  288409367222,
307,-85.6285909325742,38.2181548583249,308,MPW011619,SIG011619,BRECKENRIDGE,HIKES,KY-1932,2.695,24 HOURS,KYTC,1,  323706562930,
308,-85.6265674802229,38.2086878724167,309,MPW011722,SIG011722,BRECKENRIDGE,SUDBURY,KY-1932,1.99,24 HOURS,KYTC,1,  352706563259,
309,-85.6666711303965,38.205642336104,310,MPW009510,SIG009510,BARDSTOWN,HEATHER,US-31E,11.563,24 HOURS,KYTC,1,  363503842866,
310,-85.6599997920989,38.1990449618004,311,MPW009903,SIG009903,BARDSTOWN,HIKES,KY-2251,1.0,24 HOURS,KYTC,1,  386003842930,
311,-85.5390187737036,38.214602433933,312,MPW016345,SIG016345,BLANKENBAKER,COMMONWEALTH,KY-913,2.11,24 HOURS,KYTC,1,  487976248353,
312,-85.5926822388638,38.3004414779663,313,MPW013869,SIG013869,BROWNSBORO,GOOSE CREEK,KY-22,2.33,24 HOURS,KYTC,1,  451107242589,
313,-85.619499251243,38.2195404526809,314,MPW012164,SIG012164,MCMAHAN,TAYLORSVILLE,KY-155,12.987,24 HOURS,KYTC,1,  468442936394,
314,-85.616111987281,38.2193867373212,315,MPW012367,SIG012367,HOUSTON,TAYLORSVILLE,,,24 HOURS,METRO,1,  469030016394,
315,-85.6669339132404,38.2496222579532,316,MPW009547,SIG009547,CANNONS,LEXINGTON,US-60,9.968,24 HOURS,KYTC,1,  578509363838,
316,-85.5768699450828,38.2035824069716,317,MPW014649,SIG014649,MERIONETH,TAYLORSVILLE,KY-155,10.26,24 HOURS,KYTC,1,  499730966394,
317,-85.6225622068987,38.3215370896525,318,MPW012088,SIG012088,U S HIGHWAY 42,WOLF PEN BRANCH,US-42,8.8,24 HOURS,KYTC,1,  514167127258,
318,-85.639823817067,38.230978404061,319,MPW011077,SIG011077,DUTCHMANS PKY,DUTCHMANS LN,,,24 HOURS,METRO,1,  545817179463,
319,-85.5841421366253,38.2189148611048,320,MPW014279,SIG014279,BUNSEN,HURSTBOURNE,KY-1747,11.46,24 HOURS,KYTC,1,  560588709126,
320,-85.5439759507159,38.2359084468086,321,MPW016201,SIG016201,FINCHLEY,BLANKENBAKER,KY-913,3.63,24 HOURS,KYTC,1,  645822157624,
321,-85.5783423817514,38.2246364878386,322,MPW014594,SIG014594,HURSTBOURNE,I 64 RAMP,KY-1747,12.0,24 HOURS,KYTC,1,  671291269997,
322,-85.5800014479279,38.3090841358571,323,MPW014587,SIG014587,SPRINGDALE,PARK PLAZA,,,24 HOURS,METRO,1,  78286100D520,
323,-85.6378990914157,38.1872153970998,324,MPW011155,SIG011155,BARDSTOWN,FEGENBUSH,US-31E,9.44,24 HOURS,KYTC,1,2,
324,-85.6531701709918,38.1781917429216,325,MPW010230,SIG010230,PROGRESS,BUECHEL BANK,,,24 HOURS,METRO,1,2,
325,-85.6599193588886,38.1486146651726,326,MPW009855,SIG009855,SHEPHERDSVILLE,WHISPERING HILLS,KY-2052,0.69,24 HOURS,KYTC,1,  933559457160,
326,-85.6156588181044,38.1385876922463,327,MPW012304,SIG012304,FEGENBUSH,WATTERSON,KY-1065,10.09,24 HOURS,KYTC,1,  950421637291,
327,-85.6694673955042,38.1377805802206,328,MPW009307,SIG009307,JUDGE,OUTER,KY-1065,7.0,24 HOURS,KYTC,1,  955533704815,
328,-85.6691694396026,38.0928339129717,329,MPW009276,SIG009276,MUD,PRESTON,KY-61,0.65,24 HOURS,KYTC,1, 1086544875144,
329,-85.6653385753859,38.1846238150615,330,MPW009566,SIG009566,INDIAN,NEWBURG,KY-1703,0.5,24 HOURS,KYTC,1, 1197031494552,
330,-85.8160940796532,38.2626419256995,331,MPW002471,SIG002471,41ST,MARKET,,,24 HOURS,METRO,1, 1242522854214,
331,-85.7939495217827,38.2579405296557,332,MPW003560,SIG003560,JEFFERSON,26TH,,,24 HOURS,METRO,1, 1266133276584,
332,-85.7768627121342,38.2560288021223,333,MPW004642,SIG004642,JEFFERSON,16TH,,,24 HOURS,METRO,1, 1275533276007,
333,-85.7914925689938,38.2549014883748,334,MPW003710,SIG003710,24TH,MUHAMMAD ALI,,,24 HOURS,METRO,1, 1278765767012,
334,-85.787673937697,38.252247662442,335,MPW003940,SIG003940,CHESTNUT,22ND,US-31W,19.95,24 HOURS,KYTC,1, 1286911146580,
335,-85.7862502062442,38.2507594897568,336,MPW004012,SIG004012,MAGAZINE,DR W J HODGE,US-31W,19.76,24 HOURS,KYTC,1, 1292141286574,
336,-85.7188736644792,38.2515777430356,337,MPW007221,SIG007221,PAYNE,SPRING,,,24 HOURS,METRO,1, 1292449968070,
337,-85.794883151354,38.2494550512548,338,MPW003473,SIG003473,BROADWAY,26TH,,,24 HOURS,METRO,1, 1298407026584,
338,-85.7865291879993,38.2491716684047,339,MPW003998,SIG003998,BROADWAY,DR W J HODGE,US-150,0.825,24 HOURS,KYTC,1, 1299207026574,
339,-85.7587054572427,38.2442478194795,340,MPW005697,SIG005697,4TH,LIBRARY,,,24 HOURS,METRO,1, 1313523053847,
340,-85.7570641164055,38.2440465564859,341,MPW005772,SIG005772,LIBRARY,3RD,KY-1020,11.968,24 HOURS,KYTC,1, 1314338476438,
341,-85.7995700509453,38.2422770450558,342,MPW003198,SIG003198,GREENWOOD,28TH,,,24 HOURS,METRO,1, 1319026516570,
342,-85.7896123942796,38.241212529479,343,MPW003811,SIG003811,GREENWOOD,22ND,US-31W,19.19,24 HOURS,KYTC,1, 1322926516580,
343,-85.7776067762813,38.2413550958238,344,MPW004578,SIG004578,15TH,KENTUCKY,,,24 HOURS,METRO,1, 1323022043532,
344,-85.8069500182492,38.2387041691512,345,MPW002857,SIG002857,32ND,VIRGINIA,,,24 HOURS,METRO,1, 1328964566877,
345,-85.7903938951142,38.2348985624692,346,MPW003756,SIG003756,22ND,WILSON,US-31W,18.598,24 HOURS,KYTC,1, 1342465807212,
346,-85.7474909253191,38.2342029512108,347,MPW006141,SIG006141,JACKSON,OAK,KY-61,11.524,24 HOURS,KYTC,1, 1347532924718,
347,-85.7480774502087,38.2307964456176,348,MPW006118,SIG006118,JACKSON,ORMSBY,KY-61,11.292,24 HOURS,KYTC,1, 1360332924802,
348,-85.7564101170496,38.2285908288619,349,MPW005783,SIG005783,1ST,MAGNOLIA,,,24 HOURS,METRO,1, 1367522234130,
349,-85.761913015243,38.2260045265687,350,MPW005531,SIG005531,4TH,HILL,,,24 HOURS,METRO,1, 1375223052934,
350,-85.7558072919444,38.2226877048879,351,MPW005801,SIG005801,BROOK,1ST,,,24 HOURS,METRO,1, 1390607072223,
351,-85.7375096525811,38.2217294990993,352,MPW006584,SIG006584,BURNETT,TEXAS,,,24 HOURS,METRO,1, 1396007746424,
352,-85.784812210198,38.2128735410472,353,MPW004044,SIG004044,7TH STREET,WATHEN,KY-1931,9.88,24 HOURS,KYTC,1, 1426459007057,
353,-85.7209553793764,38.2119815337923,354,MPW007131,SIG007131,HESS,POPLAR LEVEL,KY-864,12.716,24 HOURS,KYTC,1, 1434929065123,
354,-85.7129596262073,38.2053976266101,355,MPW007405,SIG007405,BELMAR,POPLAR LEVEL,KY-864,12.071,24 HOURS,KYTC,1, 1465604805123,
355,-85.5123132510181,38.2894652807025,356,MPW017033,SIG017033,CHAMBERLAIN,FACTORY,KY-146,7.55,24 HOURS,KYTC,1,   91110532109,
356,-85.6729759980753,38.2948693798332,357,MPW009285,SIG009285,BLANKENBAKER,RIVER,,,24 HOURS,METRO,1,  175005498199,
357,-85.6450741337721,38.2520732114618,358,MPW010781,SIG010781,SHELBYVILLE,THIERMAN,US-60,4.12,24 HOURS,KYTC,1,  256959406436,
358,-85.5787725867187,38.2586992907375,359,MPW014600,SIG014600,TAMARISK,HURSTBOURNE,KY-1747,14.39,24 HOURS,KYTC,1,  238880589125,
359,-85.6236201130533,38.2502716362532,360,MPW011944,SIG011944,SHELBYVILLE,TEN PIN,US-60,5.3,24 HOURS,KYTC,1,  264559407022,
360,-85.6133297541066,38.2494070562408,361,MPW012609,SIG012609,NORWOOD,OXMOOR,US-60,5.86,24 HOURS,KYTC,1,  266746094839,
361,-85.6224023995426,38.2025785461094,362,MPW011967,SIG011967,BRECKENRIDGE,MANNER DALE,KY-1932,1.5,24 HOURS,KYTC,1,  375906564154,
362,-85.5325692296081,38.3020410765941,363,MPW016588,SIG016588,MURPHY,WESTPORT,KY-1447,7.56,24 HOURS,KYTC,1,  418544927132,
363,-85.6156531780486,38.2702136277234,364,MPW012459,SIG012459,HERR,WESTPORT,KY-1447,2.67,24 HOURS,KYTC,1,  436629017132,
